timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
178.40,3,1,3,3,-1.4600,11.7500,-1.0500,-12.5625,26.6250,-74.3125,0.32421875000000,-0.70208740234375,0.21496582031250,0.59643554687500,moving
178.41,3,1,3,3,-1.4600,11.7500,-1.0500,-12.5625,26.6250,-74.3125,0.32421875000000,-0.70208740234375,0.21496582031250,0.59643554687500,moving
178.41,3,1,3,3,-2.7800,15.1800,0.0600,-10.0625,62.3125,-44.6875,0.32476806640625,-0.70648193359375,0.21343994140625,0.59149169921875,moving
178.42,3,1,3,3,-3.6100,17.2100,-0.5500,13.3125,84.1250,-8.4375,0.32446289062500,-0.71057128906250,0.21594238281250,0.58581542968750,moving
178.43,3,1,3,3,-2.1900,16.7200,-0.0300,59.7500,80.1250,4.6250,0.32641601562500,-0.71289062500000,0.22155761718750,0.57977294921875,moving
178.44,3,1,3,3,-1.0600,11.9000,1.2000,103.6250,83.2500,5.3750,0.33093261718750,-0.71398925781250,0.22949218750000,0.57269287109375,moving
178.46,3,1,3,3,-2.5300,5.0900,2.8800,142.5000,93.4375,29.3750,0.33642578125000,-0.71392822265625,0.24114990234375,0.56481933593750,moving
178.47,3,1,3,3,-3.6600,3.5300,4.2400,130.1250,112.6250,37.8750,0.34020996093750,-0.71478271484375,0.25323486328125,0.55615234375000,moving
178.48,3,1,3,3,-4.1900,2.2900,4.3000,69.2500,135.6250,35.7500,0.33972167968750,-0.71844482421875,0.26281738281250,0.54718017578125,moving
178.49,3,1,3,3,-5.1800,2.1400,3.8600,13.1250,116.5000,37.7500,0.33605957031250,-0.72265625000000,0.26928710937500,0.54064941406250,moving
178.50,3,1,3,3,-5.9600,3.1700,3.7400,-22.6250,74.3750,35.4375,0.33117675781250,-0.72601318359375,0.27264404296875,0.53753662109375,moving
178.51,3,1,3,3,-6.3200,4.1100,3.2400,-45.4375,30.3125,33.8750,0.32592773437500,-0.72790527343750,0.27355957031250,0.53765869140625,moving
178.52,3,1,3,3,-6.3800,5.0700,3.3400,-56.0625,-11.1250,34.6250,0.32098388671875,-0.72808837890625,0.27282714843750,0.54071044921875,moving
178.53,3,1,3,3,-5.3200,5.5200,2.6600,-57.8750,-45.4375,35.4375,0.31665039062500,-0.72668457031250,0.27105712890625,0.54602050781250,moving
178.54,3,1,3,3,-5.0800,5.4300,1.8300,-58.5625,-75.5000,36.8750,0.31292724609375,-0.72381591796875,0.26855468750000,0.55322265625000,moving
178.55,3,1,3,3,-5.3400,5.6700,1.0100,-65.1875,-95.8750,37.7500,0.30920410156250,-0.72003173828125,0.26519775390625,0.56182861328125,moving
178.56,3,1,3,3,-5.2100,5.7600,0.6500,-74.5000,-96.1875,41.3750,0.30468750000000,-0.71624755859375,0.26159667968750,0.57067871093750,moving
178.57,3,1,3,3,-3.5800,4.4300,0.5800,-77.7500,-82.3750,46.6250,0.29931640625000,-0.71307373046875,0.25848388671875,0.57885742187500,moving
178.58,3,1,3,3,-3.0100,4.0700,0.3000,-72.6250,-73.0625,57.1250,0.29351806640625,-0.70996093750000,0.25646972656250,0.58654785156250,moving
